date,serial_number,model,user_capacity,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2016-04-02,Z303Y2WD,ST4000DM000,4000787030016,0,119,222431968,91,0,100,11,100,0,84,265584761,95,4902,100,0,100,11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,87.0,27133.0,32.0,32.0,100,0,100,0,200,0,100.0,4771.0,100.0,13231774241.0,100.0,113765951916.0
2016-04-02,Z3010TMC,ST4000DM000,4000787030016,0,119,206327632,97,0,100,15,100,0,85,372452320,91,8096,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,94.0,12278.0,37.0,37.0,100,0,100,0,200,0,100.0,8028.0,100.0,12802683646.0,100.0,76370958990.0
2016-04-02,Z3010DB3,ST4000DM000,4000787030016,0,110,25513944,94,0,100,6,100,0,87,582525470,86,12269,100,0,100,6,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,78.0,22.0,100.0,0.0,100.0,1.0,91.0,19774.0,22.0,22.0,100,0,100,0,200,0,100.0,12185.0,100.0,17814172125.0,100.0,69872737319.0
2016-04-02,Z300ZTJ8,ST4000DM000,4000787030016,0,118,191883880,98,0,100,2,100,0,89,886668646,86,12484,100,0,100,2,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,81.0,19.0,100.0,0.0,100.0,2.0,100.0,265.0,19.0,19.0,100,0,100,0,200,0,100.0,12473.0,100.0,19808934866.0,100.0,210118996723.0
2016-04-02,S301094G,ST4000DM000,4000787030016,0,117,147828440,98,0,100,2,100,0,84,256073651,92,7736,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,83.0,34546.0,29.0,29.0,100,0,100,0,200,0,100.0,7596.0,100.0,25244230680.0,100.0,8756597328.0
2016-04-02,Z3010TMR,ST4000DM000,4000787030016,0,113,56182968,99,0,100,1,100,0,88,707638472,86,12631,100,0,100,1,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,74.0,26.0,100.0,0.0,100.0,1.0,100.0,298.0,26.0,26.0,100,0,100,0,200,0,100.0,12612.0,100.0,19953683342.0,100.0,139615842586.0
2016-04-02,Z300ZTJ6,ST4000DM000,4000787030016,0,113,53871528,98,0,100,2,100,0,89,883323232,86,12487,100,0,100,2,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,79.0,21.0,100.0,0.0,100.0,1.0,100.0,453.0,21.0,21.0,100,0,100,0,200,0,100.0,12473.0,100.0,19762858122.0,100.0,209751054660.0
2016-04-02,Z30179KR,ST4000DM000,4000787030016,0,108,16676600,95,0,100,5,100,0,84,326064250,80,18172,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,3.0,98.0,5580.0,28.0,28.0,100,0,100,0,200,0,100.0,18148.0,100.0,23659310420.0,100.0,124338704427.0
2016-04-02,Z300ZTJN,ST4000DM000,4000787030016,0,116,107022720,99,0,100,1,100,0,88,702685903,86,12631,100,0,100,1,99.0,1.0,100.0,0.0,99.0,1.0,100.0,0.0,99.0,1.0,73.0,27.0,100.0,0.0,100.0,1.0,100.0,303.0,27.0,27.0,100,0,100,0,200,0,100.0,12614.0,100.0,19933579893.0,100.0,140602470068.0
2016-04-02,Z305G364,ST4000DM000,4000787030016,0,110,25875272,99,0,100,1,100,0,78,64004755,99,1088,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,99.0,2478.0,23.0,23.0,100,0,100,0,200,0,100.0,1069.0,100.0,9940950072.0,100.0,696872574.0
2016-04-02,Z305G360,ST4000DM000,4000787030016,0,117,154207088,98,0,100,2,100,0,78,58749453,99,1089,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,99.0,2968.0,34.0,34.0,100,0,100,0,200,0,100.0,1070.0,100.0,9476394056.0,100.0,583262455.0
2016-04-02,Z300ZTJQ,ST4000DM000,4000787030016,0,116,104766160,93,0,100,7,100,0,88,686029675,86,12462,100,0,100,7,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,77.0,23.0,100.0,0.0,100.0,1.0,99.0,2207.0,23.0,23.0,100,0,100,0,200,0,100.0,12440.0,100.0,19292072983.0,100.0,135964706091.0
2016-04-02,Z300WP1Y,ST4000DM000,4000787030016,0,118,181505224,95,0,100,5,100,0,87,511850273,77,20183,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,71.0,29.0,100.0,0.0,100.0,1.0,100.0,1733.0,29.0,29.0,100,0,100,0,200,0,100.0,20175.0,100.0,25220390576.0,100.0,115500257620.0
2016-04-02,W300KFS4,ST4000DM000,4000787030016,0,118,196271856,92,0,100,24,100,0,87,570982391,76,21116,100,0,100,24,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,78.0,22.0,100.0,0.0,100.0,5.0,95.0,10204.0,22.0,22.0,100,0,100,0,200,0,100.0,21056.0,100.0,28281292336.0,100.0,230013767322.0
2016-04-02,W300KFS2,ST4000DM000,4000787030016,0,115,85737672,91,0,100,9,100,0,87,559835021,76,21045,100,0,100,9,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,86.0,14.0,73.0,27.0,100.0,0.0,100.0,2.0,93.0,14573.0,27.0,27.0,100,0,100,0,200,0,100.0,20981.0,100.0,26994274542.0,100.0,137600145942.0
2016-04-02,S30117CS,ST4000DM000,4000787030016,0,111,40830760,96,0,100,4,100,0,84,321632149,91,8409,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,87.0,27857.0,22.0,22.0,100,0,100,0,200,0,100.0,8261.0,100.0,27193048008.0,100.0,18701113273.0
2016-04-02,Z3056W3V,ST4000DM000,4000787030016,0,102,3954536,97,0,100,3,100,0,78,61592530,99,1088,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,99.0,3065.0,26.0,26.0,100,0,100,0,200,0,100.0,1068.0,100.0,9768722248.0,100.0,709001092.0
2016-04-02,Z305DHA4,ST4000DM000,4000787030016,0,117,117627048,98,0,100,3,100,0,78,78197291,99,1546,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,100.0,1778.0,25.0,25.0,100,0,100,0,200,0,100.0,1461.0,100.0,11138479864.0,100.0,687730229.0
2016-04-02,Z300T1B3,ST4000DM000,4000787030016,0,120,237550304,94,0,100,6,100,0,86,423665725,76,21542,100,0,100,6,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,1.0,97.0,7910.0,29.0,29.0,100,0,100,0,200,0,100.0,21512.0,100.0,28686502910.0,100.0,107037261685.0
2016-04-02,Z305DHA1,ST4000DM000,4000787030016,0,112,49757768,98,0,100,2,100,0,78,80598177,99,1525,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,99.0,2149.0,34.0,34.0,100,0,100,0,200,0,100.0,1458.0,100.0,11167898672.0,100.0,710436707.0
2016-04-02,Z30228HZ,ST4000DM000,4000787030016,0,114,81825472,96,0,100,4,100,0,87,492359123,86,12653,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,64.0,36.0,100.0,0.0,100.0,1.0,92.0,16425.0,36.0,36.0,100,0,100,0,200,0,100.0,12522.0,100.0,19447352514.0,100.0,44733118735.0
2016-04-02,Z301P4S2,ST4000DM000,4000787030016,0,117,142602824,92,0,100,11,100,0,86,460755779,90,8773,100,0,100,11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,91.0,19520.0,23.0,23.0,100,0,100,0,200,0,100.0,8701.0,100.0,19997229933.0,100.0,123878396730.0
2016-04-02,S301PSJN,ST4000DM000,4000787030016,0,117,158442848,97,0,100,3,100,0,81,138094332,96,3746,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,98.0,5595.0,29.0,29.0,100,0,100,0,200,0,100.0,3694.0,100.0,16818998840.0,100.0,1560181358.0
2016-04-02,Z305DGYZ,ST4000DM000,4000787030016,0,112,47549368,97,0,100,3,100,0,78,75745231,99,1525,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,100.0,1878.0,29.0,29.0,100,0,100,0,200,0,100.0,1458.0,100.0,10770018120.0,100.0,1669049996.0
2016-04-02,S3010M7E,ST4000DM000,4000787030016,0,115,93215232,98,0,100,2,100,0,84,314907983,92,7737,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,85.0,31843.0,28.0,28.0,100,0,100,0,200,0,100.0,7604.0,100.0,27052385104.0,100.0,14426706148.0
2016-04-02,Z3016SXE,ST4000DM000,4000787030016,0,108,19551800,92,0,100,17,100,0,90,939675630,80,18036,100,0,100,17,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,67.0,33.0,100.0,0.0,100.0,17.0,44.0,113503.0,33.0,33.0,100,0,100,0,200,0,100.0,17475.0,100.0,21289624369.0,100.0,297012046223.0
2016-04-02,Z304KR3N,ST4000DM000,4000787030016,0,114,65822672,96,0,100,4,100,0,82,176514032,96,4303,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,99.0,3160.0,31.0,31.0,100,0,100,0,200,0,100.0,4232.0,100.0,19830147352.0,100.0,1961137523.0
2016-04-02,Z304KR3L,ST4000DM000,4000787030016,0,110,29284344,95,0,100,5,100,0,82,179389307,96,4256,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,99.0,3760.0,38.0,38.0,100,0,100,0,200,0,100.0,4174.0,100.0,20225588376.0,100.0,2202995381.0
2016-04-02,Z304KR3K,ST4000DM000,4000787030016,0,119,215755040,94,0,100,6,100,0,82,172480338,96,4254,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,99.0,3477.0,36.0,36.0,100,0,100,0,200,0,100.0,4199.0,100.0,20220145344.0,100.0,2292745109.0
2016-04-02,Z30251Y1,ST4000DM000,4000787030016,0,119,218735328,94,0,100,6,100,0,88,673016897,86,12293,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,95.0,5.0,69.0,31.0,100.0,0.0,100.0,0.0,98.0,5002.0,31.0,31.0,100,0,100,0,200,0,100.0,12258.0,100.0,18949550667.0,100.0,151712045560.0
2016-04-02,Z3057728,ST4000DM000,4000787030016,0,109,24684248,96,0,100,4,100,0,79,89021168,98,1902,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,98.0,4717.0,23.0,23.0,100,0,100,0,200,0,100.0,1864.0,100.0,12505536008.0,100.0,1281372730.0
2016-04-02,Z304KR3D,ST4000DM000,4000787030016,0,110,25837600,96,0,100,4,100,0,82,187075738,96,4284,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,99.0,2056.0,34.0,34.0,100,0,100,0,200,0,100.0,4212.0,100.0,19125794008.0,100.0,12211216893.0
2016-04-02,Z304KR3C,ST4000DM000,4000787030016,0,117,163235784,96,0,100,4,100,0,82,171620633,96,4282,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,99.0,3387.0,35.0,35.0,100,0,100,0,200,0,100.0,4207.0,100.0,19607900088.0,100.0,2058784774.0
2016-04-02,Z304KR3B,ST4000DM000,4000787030016,0,103,5315336,95,0,100,5,100,0,81,156701417,96,3746,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,98.0,5739.0,27.0,27.0,100,0,100,0,200,0,100.0,3693.0,100.0,17692369928.0,100.0,1628034014.0
2016-04-02,Z304KR3A,ST4000DM000,4000787030016,0,119,223509640,95,0,100,5,100,0,81,140611792,96,3747,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,97.0,7769.0,25.0,25.0,100,0,100,0,200,0,100.0,3686.0,100.0,16720936784.0,100.0,1573834422.0
2016-04-02,Z304KR3Z,ST4000DM000,4000787030016,0,110,29261160,96,0,100,4,100,0,82,174721894,96,4257,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,98.0,4316.0,38.0,38.0,100,0,100,0,200,0,100.0,4175.0,100.0,19978432152.0,100.0,2188621303.0
2016-04-02,Z304KR3Y,ST4000DM000,4000787030016,0,114,77633048,95,0,100,5,100,0,82,171521184,96,4255,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,99.0,3917.0,37.0,37.0,100,0,100,0,200,0,100.0,4175.0,100.0,19716336168.0,100.0,1960920438.0
2016-04-02,Z304KR3X,ST4000DM000,4000787030016,0,120,1378320,96,0,100,4,100,0,81,165143306,96,4257,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,98.0,4166.0,38.0,38.0,100,0,100,0,200,0,100.0,4173.0,100.0,19309074280.0,100.0,2016055981.0
2016-04-02,Z304KR3S,ST4000DM000,4000787030016,0,118,185652520,96,0,100,4,100,0,82,175924183,96,4280,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,99.0,3233.0,35.0,35.0,100,0,100,0,200,0,100.0,4205.0,100.0,19935174824.0,100.0,2093433641.0
2016-04-02,Z3029F4K,ST4000DM000,4000787030016,0,117,117740872,97,0,100,3,100,0,87,541648542,89,10470,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,100.0,638.0,22.0,22.0,100,0,100,0,200,0,100.0,10448.0,100.0,17878012136.0,100.0,157802921324.0
2016-04-02,Z304JPKT,ST4000DM000,4000787030016,0,117,136040464,94,0,100,6,100,0,82,172215700,96,4255,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,99.0,3836.0,26.0,26.0,100,0,100,0,200,0,100.0,4173.0,100.0,19832690024.0,100.0,2181373866.0
2016-04-02,S3009MK5,ST4000DM000,4000787030016,0,114,60441768,96,0,100,4,100,0,75,37572754,99,1212,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,2.0,100.0,950.0,31.0,31.0,100,0,100,0,200,0,100.0,1208.0,100.0,8552567340.0,100.0,2892366365.0
2016-04-02,Z30251YQ,ST4000DM000,4000787030016,0,108,15671864,98,0,100,2,100,0,89,890994682,86,13137,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,75.0,25.0,100.0,0.0,100.0,0.0,100.0,1186.0,25.0,25.0,100,0,100,0,200,0,100.0,13132.0,100.0,19822137227.0,100.0,213549715769.0
2016-04-02,Z30251YX,ST4000DM000,4000787030016,0,118,198875544,92,0,100,28,100,0,87,639960918,87,11951,100,0,100,28,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,73.0,27.0,100.0,0.0,100.0,20.0,98.0,4963.0,27.0,27.0,100,0,100,0,200,0,100.0,11922.0,100.0,22188622079.0,100.0,150517581096.0
2016-04-02,Z305C1LW,ST4000DM000,4000787030016,0,117,142721360,99,0,100,1,100,0,77,51916412,99,1278,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,97.0,7054.0,25.0,25.0,100,0,100,0,200,0,100.0,1223.0,100.0,8770830704.0,100.0,5866826054.0
2016-04-02,Z3016SX0,ST4000DM000,4000787030016,0,113,55707104,91,0,100,8,100,0,85,358299779,80,17983,100,0,100,8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,77.0,23.0,100.0,0.0,100.0,2.0,100.0,740.0,23.0,23.0,100,0,100,0,200,0,100.0,17973.0,100.0,22612031000.0,100.0,191156782362.0
2016-04-02,S30104WH,ST4000DM000,4000787030016,0,119,212943048,99,0,100,1,100,0,85,368551489,91,8093,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,97.0,6219.0,38.0,38.0,100,0,100,0,200,0,100.0,8069.0,100.0,19110704932.0,100.0,63853958686.0
2016-04-02,Z304KR36,ST4000DM000,4000787030016,0,117,127559392,91,0,100,8,100,0,82,170967126,96,4255,100,0,100,8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,99.0,3819.0,30.0,30.0,100,0,100,0,200,0,100.0,4172.0,100.0,19730933632.0,100.0,1979775647.0
2016-04-02,Z30251YL,ST4000DM000,4000787030016,0,118,172664656,98,0,100,2,100,0,88,684035787,86,12821,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,77.0,23.0,100.0,0.0,100.0,0.0,100.0,1674.0,23.0,23.0,100,0,100,0,200,0,100.0,12811.0,100.0,18744762358.0,100.0,144016813448.0
2016-04-02,Z304JPKM,ST4000DM000,4000787030016,0,118,179889584,97,0,100,3,100,0,81,160979845,96,4255,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,99.0,3972.0,38.0,38.0,100,0,100,0,200,0,100.0,4199.0,100.0,19104126840.0,100.0,2262144066.0
2016-04-02,Z304KR32,ST4000DM000,4000787030016,0,111,31337680,96,0,100,4,100,0,81,165857950,96,4257,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,98.0,5174.0,27.0,27.0,100,0,100,0,200,0,100.0,4172.0,100.0,19143903512.0,100.0,2058883232.0
2016-04-02,Z305CJYF,ST4000DM000,4000787030016,0,117,149306400,96,0,100,4,100,0,76,42338826,99,1278,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,97.0,7321.0,29.0,29.0,100,0,100,0,200,0,100.0,1205.0,100.0,7335183680.0,100.0,1053663748.0
2016-04-02,Z30178CN,ST4000DM000,4000787030016,0,112,49977048,91,0,100,11,100,0,90,992632347,80,18390,100,0,100,11,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,75.0,25.0,100.0,0.0,100.0,2.0,89.0,23579.0,25.0,25.0,100,0,100,0,200,0,100.0,18315.0,100.0,28190956699.0,100.0,373307525567.0
2016-04-02,Z30178CQ,ST4000DM000,4000787030016,0,119,203847248,92,0,100,17,100,0,81,124980696,80,18034,100,0,100,17,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,94.0,6.0,65.0,35.0,100.0,0.0,100.0,17.0,42.0,116352.0,35.0,35.0,100,0,100,0,200,0,100.0,17491.0,100.0,22145281742.0,100.0,272116008116.0
2016-04-02,Z305DGY8,ST4000DM000,4000787030016,0,112,45108248,98,0,100,3,100,0,78,77216819,99,1548,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,100.0,1815.0,34.0,34.0,100,0,100,0,200,0,100.0,1460.0,100.0,11108507504.0,100.0,724418485.0
2016-04-02,Z3029F4A,ST4000DM000,4000787030016,0,115,92128752,92,0,100,13,100,0,87,555436998,88,10673,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,93.0,15485.0,27.0,27.0,100,0,100,0,200,0,100.0,10599.0,100.0,22575082714.0,100.0,195275629540.0
2016-04-02,Z3025BXR,ST4000DM000,4000787030016,0,120,240596176,92,0,100,16,100,0,87,523062501,89,10475,100,0,100,16,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,11.0,100.0,628.0,22.0,22.0,100,0,100,0,200,0,100.0,10456.0,100.0,17829179683.0,100.0,151303691018.0
2016-04-02,Z3025BXW,ST4000DM000,4000787030016,0,118,185002640,92,0,100,16,100,0,87,527287059,89,10475,100,0,100,16,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,11.0,100.0,691.0,28.0,28.0,100,0,100,0,200,0,100.0,10455.0,100.0,17886769877.0,100.0,137620324048.0
2016-04-02,Z300V5SY,ST4000DM000,4000787030016,0,118,172588680,95,0,100,5,100,0,84,305091508,77,20332,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,77.0,23.0,100.0,0.0,100.0,1.0,96.0,9112.0,23.0,23.0,100,0,100,0,200,0,100.0,208533547142984.0,100.0,23408483368.0,100.0,58566369908.0
2016-04-02,Z305GWB4,ST4000DM000,4000787030016,0,112,45802912,91,0,100,12,100,0,72,14865952,100,434,100,0,100,12,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,99.0,2766.0,19.0,19.0,100,0,100,0,200,0,100.0,399.0,100.0,3039600312.0,100.0,312518273.0
2016-04-02,Z305GWB7,ST4000DM000,4000787030016,0,119,220168200,99,0,100,1,100,0,78,62091979,99,1088,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,2722.0,25.0,25.0,100,0,100,0,200,0,100.0,1070.0,100.0,9859811624.0,100.0,713518414.0
2016-04-02,Z305NZMM,ST4000DM000,4000787030016,0,113,53921768,97,0,100,3,100,0,72,15043150,100,437,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,1.0,99.0,2859.0,23.0,23.0,100,0,100,0,200,0,100.0,397.0,100.0,3185378264.0,100.0,316647955.0
2016-04-02,Z304HQR4,ST4000DM000,4000787030016,0,117,118678048,98,0,100,2,100,0,81,123640250,96,3581,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,95.0,11320.0,20.0,20.0,100,0,100,0,200,0,100.0,3456.0,100.0,15153391728.0,100.0,1360939981.0
2016-04-02,S300Z606,ST4000DM000,4000787030016,0,114,59387632,94,0,100,6,100,0,83,231918121,93,6221,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,81.0,38971.0,32.0,32.0,100,0,100,0,200,0,100.0,5892.0,100.0,22170507208.0,100.0,15168225621.0
2016-04-02,S301GMLG,ST4000DM000,4000787030016,0,117,163549712,99,0,100,1,100,0,82,190667268,95,4666,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,97.0,7933.0,35.0,35.0,100,0,100,0,200,0,100.0,4563.0,100.0,21390565304.0,100.0,6781882858.0
2016-04-02,Z305KB37,ST4000DM000,4000787030016,0,112,43838064,99,0,100,1,100,0,63,2388491,99,917,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,80.0,40796.0,35.0,35.0,100,0,100,0,200,0,100.0,634.0,100.0,745133176.0,100.0,270112637.0
2016-04-02,S300Z60H,ST4000DM000,4000787030016,0,108,17854272,97,0,100,3,100,0,83,209661320,93,6225,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,78.0,44462.0,30.0,30.0,100,0,100,0,200,0,100.0,5889.0,100.0,22362621528.0,100.0,2657364200.0
2016-04-02,S300Z60M,ST4000DM000,4000787030016,0,117,165950552,93,0,100,7,100,0,83,211316165,93,6223,100,0,100,7,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,79.0,42292.0,30.0,30.0,100,0,100,0,200,0,100.0,5889.0,100.0,22699684376.0,100.0,2521802076.0
2016-04-02,Z300F92X,ST4000DM000,4000787030016,0,111,32815176,92,0,100,15,100,0,81,165153919,79,18698,100,0,100,15,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,87.0,27088.0,33.0,33.0,100,0,100,0,200,0,100.0,18576.0,100.0,30984981539.0,100.0,140073523562.0
2016-04-02,Z3027HJM,ST4000DM000,4000787030016,0,118,192392664,91,0,100,12,100,0,86,426123154,90,9416,100,0,100,12,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,94.0,12510.0,38.0,38.0,100,0,100,0,200,0,100.0,9354.0,100.0,15979905280.0,100.0,144399505665.0
